local_id,local_name,local_slug,supabase_id,supabase_name,supabase_slug,match_method,confidence,local_category,supabase_category,local_equipment,supabase_equipment,local_video_asset,supabase_media_path,status,reason
1691,30 Back Bent-Over Dumbbell Row,bent-over-dumbbell-row,78,Bent-Over Barbell Row,bent-over-barbell-row,REVIEW,0.60,Middle Back,BACK and TRAPEZIUS,Dumbbell,Barbell,,video/BACK and TRAPEZIUS/gif-male/Bent-Over Barbell Row male.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
1692,30 Back Dumbbell Pull-Over,dumbbell-pullover,203,Dumbbell Pullover,dumbbell-pullover,EXACT_SLUG,1.00,Middle Back,Chest,Dumbbell,Dumbbell,,video/Chest/gif-male/dumbbell-pullover male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: dumbbell pullover; local alias equals Supabase slug: dumbbell pullover
1693,30 Back Incline Dumbbell Row,incline-dumbbell-row,107,Incline Bench Dumbbell Row,incline-bench-dumbbell-row,HIGH_CONFIDENCE,0.75,Middle Back,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-male/Incline bench dumbbell rowIncline bench dumbbell row male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
1694,30 Back Single-Arm Dumbbell Row,single-arm-dumbbell-row,63,Single-Arm Dumbbell Row,single-arm-dumbbell-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Dumbbell,Dumbbell,Cable Back Row 1.mp4,video/BACK and TRAPEZIUS/gif-female/Single-arm row with bench support femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: single arm dumbbell row; local alias equals Supabase slug: single arm dumbbell row
1695,30 Back Single-Arm Dumbbell Swing Row,single-arm-dumbbell-swing-row,63,Single-Arm Dumbbell Row,single-arm-dumbbell-row,HIGH_CONFIDENCE,0.80,Middle Back,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-female/Single-arm row with bench support femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.80
1696,T-Bar Row with Handle,t-bar-row-with-handle,151,T-Bar Row,t-bar-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Other,Other,,video/BACK and TRAPEZIUS/gif-male/t-bar-row-muscles male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1697,T-Bar Row,t-bar-row,151,T-Bar Row,t-bar-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Other,Other,Cable Back Row 1.mp4,video/BACK and TRAPEZIUS/gif-male/t-bar-row-muscles male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: t bar row; local alias equals Supabase slug: t bar row
1698,Alternating sit-through with crunch,alternating-sit-through-with-crunch,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1699,Seated Cable Rows,seated-cable-row,59,Seated Cable Row,seated-cable-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Cable,Cable,Cable Row Grip Mid Lats.mp4,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: seated cable row; local alias equals Supabase slug: seated cable row
1700,Upside-down pull-up,upside-down-pullup,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1701,Smith machine inverted row,smith-machine-inverted-row,142,Smith Machine Row,smith-machine-row,REVIEW,0.74,Middle Back,BACK and TRAPEZIUS,Other,Machine,,video/BACK and TRAPEZIUS/gif-male/Smith machine row male.gif,CONFLICT,candidate similarity score 0.75; incompatible  equipment
1702,Lying T-Bar Row,lying-t-bar-row,151,T-Bar Row,t-bar-row,HIGH_CONFIDENCE,0.75,Middle Back,BACK and TRAPEZIUS,Other,Other,,video/BACK and TRAPEZIUS/gif-male/t-bar-row-muscles male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
1703,Suspended row,suspended-row,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1704,Inverted Row with Straps,inverted-row-with-straps,112,Inverted Row,inverted-row,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Other,Bodyweight,,video/BACK and TRAPEZIUS/gif-male/inverted-row male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
1705,One Arm Chin-Up,single-arm-chinup,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1706,Sled Row,sled-row,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1707,Paul Carter T-Bar Row,paul-carter-t-bar-row,151,T-Bar Row,t-bar-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Other,Other,,video/BACK and TRAPEZIUS/gif-male/t-bar-row-muscles male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1708,Single-Arm Bent-Over Rear Delt Raise - Gethin Variation,single-arm-bent-over-rear-delt-raise,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1709,30 Back Plate Hyperextension,plate-hyperextension,,,,UNMATCHED,0.00,Middle Back,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1710,Seated Cable Rows,seated-cable-row,59,Seated Cable Row,seated-cable-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Cable,Cable,Cable Row Grip Mid Lats.mp4,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name
1711,Single-arm cable seated row,single-arm-cable-seated-row,59,Seated Cable Row,seated-cable-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1712,Paul Carter Lat Pull-Down,paul-carter-lat-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1713,TBS Lat Pull-Down,tbs-lat-pulldown,115,Lat Pulldown Machine,lat-pulldown-machine,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Cable,Machine,,video/BACK and TRAPEZIUS/gif-male/lat pulldown machine male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
1714,One-Arm Cable Read Delt Fly - Gethin Variation,single-arm-cable-read-delt-fly,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1715,UP Seated Cable Row,up-seated-cable-row,59,Seated Cable Row,seated-cable-row,HIGH_CONFIDENCE,0.75,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
1716,UP Cable Straight-Arm Pull-Down,up-cable-straight-arm-pulldown,137,Single-Arm Cable Pulldown,single-arm-cable-pulldown,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-male/Single-arm cable pulldown bunch male.gif,REVIEW,candidate similarity score 0.50
1717,UN Cable Pull-Through,un-cable-pull-through,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1718,30 Back Close-Grip Seated Cable Row,close-grip-seated-cable-row,59,Seated Cable Row,seated-cable-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1719,30 Back Incline Face-Up Cable Pull-Down,incline-face-up-cable-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1720,30 Back Kneeling High Cable Pull-Down,kneeling-high-cable-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1721,30 Back Leaning V-Bar Pull-Down,leaning-v-bar-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1722,30 Back Reverse-Grip Pull-Down,reverse-grip-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1723,30 Back Standing Low Cable Bar Row,standing-low-cable-bar-row,148,Standing Cable Row,standing-cable-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-male/standing-cable-row male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1724,30 Back Standing Low Cable Rope Row,standing-low-cable-rope-row,148,Standing Cable Row,standing-cable-row,HIGH_CONFIDENCE,0.60,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-male/standing-cable-row male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
1725,30 Back Straight-Arm Bar Pull-Down,straight-arm-bar-pulldown,,,,UNMATCHED,0.00,Middle Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1726,30 Back Straight-Arm Rope Pull-Down,straight-arm-rope-pulldown,131,Rope Pulldown,rope-pulldown,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Cable,Bodyweight,,video/BACK and TRAPEZIUS/gif-male/Rope pulldown male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
1727,30 Back Wide-Grip Behind-The-Head Pull-Down,wide-grip-behind-the-head-pulldown,163,Wide-Grip Lat Pulldown Behind Neck,wide-grip-lat-pulldown-behind-neck,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Cable,Bodyweight,,video/BACK and TRAPEZIUS/gif-male/Wide-grip lat pulldown behind the neck male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
1728,30 Back Wide-Grip Pull-Down,wide-grip-pulldown,183,Pulldown Upper Lats,pulldown-upper-lats,ALIAS_MEDIA_MATCH,0.99,Middle Back,BACK and TRAPEZIUS,Cable,Bodyweight,pulldown Upper Lats.mp4,video/BACK and TRAPEZIUS/videos/pulldown Upper Lats.mp4,CONFLICT,local linked video filename equals Supabase media filename: pulldown Upper Lats.mp4; incompatible  equipment
1729,30 back Wide-Grip Seated Cable Row,wide-grip-seated-cable-row,85,Cable Wide-Grip Row,cable-wide-grip-row,HIGH_CONFIDENCE,0.80,Middle Back,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-male/cable-wide-grip-row male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.80
1730,Rower,rower,,,,UNMATCHED,0.00,Middle Back,,Machine,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1731,Seated Cable Rows,seated-cable-row,59,Seated Cable Row,seated-cable-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Cable,Cable,Cable Row Grip Mid Lats.mp4,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name
1732,Smith machine bent-over row,smith-machine-bent-over-row,140,Smith Machine Bent-Over Row,smith-machine-bent-over-row,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Machine,Machine,,video/BACK and TRAPEZIUS/gif-male/Smith machine bent-over row male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: smith machine bent over row; local alias equals Supabase slug: smith machine bent over row
1733,Leverage High Row,leverage-high-row,,,,UNMATCHED,0.00,Middle Back,,Machine,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1734,Machine Low Row,machine-low-row,121,Machine Row,machine-row,REVIEW,0.67,Middle Back,BACK and TRAPEZIUS,Machine,Other,,video/BACK and TRAPEZIUS/gif-male/Machine row male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
1735,Standing lat pull-down,standing-lat-pulldown,115,Lat Pulldown Machine,lat-pulldown-machine,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Machine,Machine,,video/BACK and TRAPEZIUS/gif-male/lat pulldown machine male.gif,CONFLICT,candidate similarity score 0.50; multiple equal-confidence Supabase candidates
1736,30 Back Machine Seated Row,machine-seated-row,121,Machine Row,machine-row,REVIEW,0.67,Middle Back,BACK and TRAPEZIUS,Machine,Other,,video/BACK and TRAPEZIUS/gif-male/Machine row male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
1737,30 Back Smith Machine Push-Up,smith-machine-push-up,,,,UNMATCHED,0.00,Middle Back,,Machine,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1738,Mixed Grip Chin,mixed-grip-chin,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1739,Rhomboids SMR,rhomboids-smr,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1740,Spinal Stretch,spinal-stretch,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1741,Upper Back Stretch,upper-back-stretch,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1742,Middle Back Stretch,middle-back-stretch,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1743,TBS Pull-Up,tbs-pullup,126,Pull-Up,pull-up,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Body Only,Body Only,,video/BACK and TRAPEZIUS/gif-male/pull-up male.gif,REVIEW,candidate similarity score 0.50
1744,HM Angel Stretch,hm-angel-stretch,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1745,UNS Foam Roll Upper Back,uns-foam-roll-upper-back,,,,UNMATCHED,0.00,Middle Back,,Body Only,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1746,30 Back Neutral-Grip Pull-Down,neutral-grip-pulldown,180,Pulldown Lower Lats 1,pulldown-lower-lats-1,ALIAS_MEDIA_MATCH,0.99,Middle Back,BACK and TRAPEZIUS,Body Only,Bodyweight,pulldown Lower Lats 1.mp4,video/BACK and TRAPEZIUS/videos/pulldown Lower Lats 1.mp4,VERIFIED,local linked video filename equals Supabase media filename: pulldown Lower Lats 1.mp4
1747,30 Back Pull-Up,pullup,126,Pull-Up,pull-up,EXACT_SLUG,1.00,Middle Back,BACK and TRAPEZIUS,Body Only,Body Only,pulldown Entire Lats.mp4,video/BACK and TRAPEZIUS/gif-male/pull-up male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: pullup; local alias equals Supabase slug: pullup
1748,30 Back Reverse-Grip Pull-Up,reverse-grip-pullup,122,Wide-Grip Pull-Up,wide-grip-pull-up,REVIEW,0.50,Middle Back,BACK and TRAPEZIUS,Body Only,Bodyweight,,video/BACK and TRAPEZIUS/gif-male/male Wide-grip pull-up.gif,CONFLICT,candidate similarity score 0.50; multiple equal-confidence Supabase candidates
1749,ACFT Medicine ball overhead power throw,medicine-ball-overhead-power-throw,,,,UNMATCHED,0.00,Middle Back,,Medicine Ball,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1750,Upright Row - With Bands,upright-row-with-bands,,,,UNMATCHED,0.00,Traps,,Bands,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1751,Band seated row,band-seated-row,59,Seated Cable Row,seated-cable-row,REVIEW,0.50,Traps,BACK and TRAPEZIUS,Bands,Cable,,video/BACK and TRAPEZIUS/gif-female/cable-seated-row femme.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
1752,Barbell shrug,barbell-shrug,72,Barbell Shrug,barbell-shrug,EXACT_SLUG,1.00,Traps,BACK and TRAPEZIUS,Barbell,Barbell,traps.mp4,video/BACK and TRAPEZIUS/gif-male/Barbell shrug male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: barbell shrug; local alias equals Supabase slug: barbell shrug
1753,Barbell behind-the-back shrug,barbell-behind-the-back-shrug,71,Behind-the-Back Barbell Shrug,behind-back-barbell-shrug,HIGH_CONFIDENCE,0.92,Traps,BACK and TRAPEZIUS,Barbell,Barbell,,video/BACK and TRAPEZIUS/gif-male/Barbell shrug (behind the back) male.gif,HIGH_CONFIDENCE,context-constrained similarity score 1.00
1754,Clean Shrug,clean-shrug,,,,UNMATCHED,0.00,Traps,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1755,Snatch Shrug,snatch-shrug,,,,UNMATCHED,0.00,Traps,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1756,Single-arm inverted row,single-arm-inverted-row,63,Single-Arm Dumbbell Row,single-arm-dumbbell-row,REVIEW,0.60,Traps,BACK and TRAPEZIUS,Barbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-female/Single-arm row with bench support femme.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
1757,Kettlebell sumo deadlift high pull,kettlebell-sumo-deadlift-high-pull,,,,UNMATCHED,0.00,Traps,,Kettlebells,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1758,Standing dumbbell shrug,standing-dumbbell-shrug,96,Dumbbell Shrug,dumbbell-shrug,HIGH_CONFIDENCE,0.67,Traps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-male/dumbbell shrug male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
1759,Standing dumbbell upright row,standing-dumbbell-upright-row,98,Dumbbell Upright Row,dumbbell-upright-row,HIGH_CONFIDENCE,0.75,Traps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-male/Dumbbell upright row male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
1760,Dumbbell pull-over,dumbbell-pullover,203,Dumbbell Pullover,dumbbell-pullover,EXACT_SLUG,1.00,Traps,Chest,Dumbbell,Dumbbell,,video/Chest/gif-male/dumbbell-pullover male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: dumbbell pullover; local alias equals Supabase slug: dumbbell pullover
1761,Standing Dumbbell Shrug - Gethin Variation,standing-dumbbell-shrug,96,Dumbbell Shrug,dumbbell-shrug,HIGH_CONFIDENCE,0.67,Traps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-male/dumbbell shrug male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
1762,Single-arm dumbbell row,single-arm-dumbbell-row,63,Single-Arm Dumbbell Row,single-arm-dumbbell-row,EXACT_SLUG,1.00,Traps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,Cable Back Row 1.mp4,video/BACK and TRAPEZIUS/gif-female/Single-arm row with bench support femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: single arm dumbbell row; local alias equals Supabase slug: single arm dumbbell row
1763,Lying Face Down Plate Neck Resistance,lying-face-down-plate-neck-resistance,,,,UNMATCHED,0.00,Neck,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1764,Lying Face Up Plate Neck Resistance,lying-face-up-plate-neck-resistance,,,,UNMATCHED,0.00,Neck,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1765,Seated Head Harness Neck Resistance,seated-head-harness-neck-resistance,,,,UNMATCHED,0.00,Neck,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
1766,Cable straight-bar upright row,cable-straight-bar-upright-row,82,Cable Upright Row,cable-upright-row,HIGH_CONFIDENCE,0.60,Traps,BACK and TRAPEZIUS,Cable,Cable,,video/BACK and TRAPEZIUS/gif-male/Cable upright row male.gif,CONFLICT,context-constrained similarity score 0.60; multiple equal-confidence Supabase candidates
